conv_pw_6,0.9631
conv_pw_4,0.9615
conv_pw_13,0.6583
conv_pw_11,0.9615
conv_pw_7,0.9581
conv_pw_3,0.9095
conv_pw_12,0.8760
conv_pw_8,0.9631
conv_pw_2,0.9648
conv_pw_10,0.9732
conv_pw_5,0.9665
conv_pw_9,0.9631
